id,scores
234,0.365377
235,0.364785
236,0.357576
237,0.378609
238,0.380026
239,0.396757
240,0.394763
241,0.393025
242,0.361967
243,0.376414
244,0.394882
245,0.373760
246,0.349746
247,0.376979
248,0.366145
249,0.362750
250,0.373271
251,0.363202
252,0.366134
253,0.360775
254,0.371518
255,0.344996
256,0.428680
257,0.385613
258,0.383837
259,0.378154
260,0.382943
261,0.367725
262,0.356871
263,0.396903
264,0.371805
265,0.377763
266,0.356572
267,0.381626
268,0.411974
269,0.361022
270,0.372849
271,0.411844
272,0.356130
273,0.350019
274,0.372196
275,0.402443
276,0.409162
277,0.382320
278,0.360076
279,0.352548
280,0.351527
281,0.376539
282,0.376009
283,0.388232
284,0.369802
285,0.387649
286,0.376208
287,0.371631
288,0.363590
289,0.373332
290,0.382191
291,0.365319
292,0.357930
293,0.348409
294,0.370809
295,0.371056
296,0.369642
297,0.373610
298,0.385302
299,0.363529
300,0.350608
301,0.385327
302,0.358269
303,0.354837
304,0.373261
305,0.352420
306,0.359923
307,0.360632
308,0.356781
309,0.350159
310,0.370337
311,0.351029
312,0.367406
313,0.376774
314,0.352032
315,0.398594
316,0.353057
317,0.361587
318,0.366271
319,0.352520
320,0.402040
321,0.348657
322,0.355217
323,0.356631
324,0.349806
325,0.370228
326,0.414836
327,0.355126
328,0.361041
329,0.384325
330,0.386203
331,0.377201
332,0.365973
333,0.391869
334,0.373155
335,0.413553
336,0.357596
337,0.409355
338,0.359193
339,0.383239
340,0.377496
341,0.362281
342,0.375906
343,0.358695
344,0.381223
345,0.364786
346,0.359723
347,0.347748
348,0.365669
349,0.360741
350,0.372860
351,0.369593
352,0.351714
353,0.363523
354,0.392649
355,0.356406
356,0.371002
357,0.368623
358,0.360798
359,0.375453
360,0.365328
361,0.393759
362,0.364637
363,0.353222
364,0.368631
365,0.362507
366,0.363369
367,0.380826
368,0.381049
369,0.359279
370,0.368712
371,0.387747
372,0.365918
373,0.375779
374,0.370302
375,0.376073
376,0.365463
377,0.346468
378,0.396603
379,0.378487
380,0.388850
381,0.361971
382,0.365933
383,0.392161
384,0.361554
385,0.387040
386,0.390726
387,0.376962
388,0.366432
389,0.396942
390,0.365249
391,0.365829
392,0.350008
393,0.355983
394,0.357573
395,0.365769
396,0.357937
397,0.347574
398,0.390888
399,0.361552
400,0.373390
401,0.357401
402,0.362657
403,0.384399
404,0.351974
405,0.400925
406,0.377073
407,0.378481
408,0.367798
409,0.356676
410,0.377088
411,0.372034
412,0.355847
413,0.363954
414,0.375341
415,0.387763
416,0.375774
417,0.359874
418,0.422166
419,0.365535
420,0.360628
421,0.385517
422,0.365163
423,0.389590
424,0.356332
425,0.380782
426,0.377095
427,0.368891
428,0.354621
429,0.392264
430,0.359418
431,0.364976
432,0.368251
433,0.371098
434,0.359417
435,0.384098
436,0.378810
437,0.361265
438,0.360332
439,0.367515
440,0.384139
441,0.350053
442,0.378070
443,0.367904
444,0.357115
445,0.405480
446,0.381634
447,0.356359
448,0.356635
449,0.350530
450,0.372874
451,0.357217
452,0.390494
453,0.359013
454,0.359139
455,0.360333
456,0.368529
457,0.370574
458,0.368608
459,0.358873
460,0.361593
461,0.352512
462,0.391891
463,0.431670
464,0.418434
465,0.396351
466,0.362375
467,0.363025
468,0.349823
469,0.399298
470,0.428626
471,0.387597
472,0.384848
473,0.393284
474,0.344722
475,0.375253
476,0.373649
477,0.400093
478,0.388518
479,0.400204
480,0.368434
481,0.384865
482,0.378620
483,0.410351
484,0.387840
485,0.372019
486,0.354532
487,0.369177
488,0.376006
489,0.364625
490,0.352221
491,0.371445
492,0.377472
493,0.368137
494,0.354408
495,0.372185
496,0.351136
497,0.377303
498,0.385709
499,0.363356
500,0.385208
501,0.376511
502,0.353987
503,0.366721
504,0.357328
505,0.408673
506,0.372295
507,0.357784
508,0.356466
509,0.402184
510,0.395895
511,0.350177
512,0.386020
513,0.359209
514,0.357754
515,0.353222
516,0.367530
517,0.361431
518,0.354066
519,0.359026
520,0.352233
521,0.389641
522,0.366664
523,0.405823
524,0.381114
525,0.387246
526,0.389606
527,0.371598
528,0.355961
529,0.372116
530,0.366613
531,0.393270
532,0.374913
533,0.366950
534,0.353868
535,0.362867
536,0.374485
537,0.371516
538,0.350634
539,0.350702
540,0.365808
541,0.353586
542,0.409534
543,0.406814
544,0.349056
545,0.364774
546,0.359857
547,0.366359
548,0.359830
549,0.349673
550,0.369770
551,0.395689
552,0.414190
553,0.355072
554,0.385485
555,0.371847
556,0.372041
557,0.374768
558,0.355434
559,0.357021
560,0.390497
561,0.394967
562,0.358889
563,0.391320
564,0.374368
565,0.365066
566,0.404866
567,0.375825
568,0.348580
569,0.400377
570,0.380668
571,0.396045
572,0.376305
573,0.362362
574,0.390518
575,0.426933
576,0.368558
577,0.364319
578,0.425065
579,0.373719
580,0.368900
581,0.388824
582,0.375534
583,0.385134
584,0.368370
585,0.381506
586,0.366196
587,0.352385
588,0.382789
589,0.347005
590,0.376601
591,0.348754
592,0.351833
593,0.380898
594,0.361640
595,0.376621
596,0.385907
597,0.362618
598,0.377197
599,0.352124
600,0.373515
601,0.361214
602,0.378276
603,0.402660
604,0.361153
605,0.352846
606,0.358018
607,0.383075
608,0.387921
609,0.364606
610,0.361920
611,0.390373
612,0.356424
613,0.350403
614,0.388716
615,0.398202
616,0.420140
617,0.382347
618,0.387127
619,0.425724
620,0.356328
621,0.373668
622,0.370769
623,0.378212
624,0.344302
625,0.368410
626,0.393294
627,0.385845
628,0.398053
629,0.373276
630,0.364960
631,0.362570
632,0.364135
633,0.376446
634,0.388714
635,0.352121
636,0.344618
637,0.385324
638,0.364284
639,0.365609
640,0.378687
641,0.373285
642,0.375670
643,0.380019
644,0.353428
645,0.355911
646,0.384181
647,0.360781
648,0.374850
649,0.362497
650,0.367671
651,0.353958
652,0.369152
653,0.367126
654,0.371730
655,0.359349
656,0.441742
657,0.398764
658,0.356752
659,0.383650
660,0.401705
661,0.403821
662,0.364713
663,0.355560
664,0.356501
665,0.348848
666,0.373528
667,0.347131
668,0.357029
669,0.354577
670,0.372614
671,0.363556
672,0.396045
673,0.366816
674,0.355613
675,0.350402
676,0.370721
677,0.373109
678,0.398377
679,0.358866
680,0.354507
681,0.353294
682,0.381679
683,0.353535
684,0.353664
685,0.361099
686,0.417353
687,0.410896
688,0.357441
689,0.360857
690,0.379758
691,0.364115
692,0.353415
693,0.349876
694,0.375804
695,0.390499
696,0.353320
697,0.356870
698,0.403902
699,0.353347
700,0.366279
701,0.355037
702,0.352262
703,0.354547
704,0.400448
705,0.356237
706,0.395320
707,0.411694
708,0.350246
709,0.389499
710,0.361544
711,0.405068
712,0.363273
713,0.367071
714,0.381995
715,0.355939
716,0.365418
717,0.385215
718,0.350830
719,0.400780
720,0.371997
721,0.378850
722,0.354859
723,0.374657
724,0.384268
725,0.373026
726,0.368204
727,0.368563
728,0.364030
729,0.380707
730,0.364624
731,0.347185
732,0.365533
733,0.360706
734,0.400130
735,0.378289
736,0.365378
737,0.362781
738,0.378781
739,0.378710
740,0.369461
741,0.404682
742,0.375134
743,0.384078
744,0.379642
745,0.371868
746,0.350997
747,0.347299
748,0.362051
749,0.385296
750,0.370941
751,0.374965
752,0.368327
753,0.345327
754,0.389657
755,0.365729
756,0.348219
757,0.355442
758,0.357917
759,0.357983
760,0.352634
761,0.364871
762,0.346900
763,0.354569
764,0.354652
765,0.353699
766,0.345674
767,0.370470
768,0.355295
769,0.353339
770,0.365462
771,0.347108
772,0.348390
773,0.351735
774,0.384342
775,0.369332
776,0.391668
777,0.392379
778,0.349773
779,0.362876
780,0.354406
781,0.386637
782,0.360698
783,0.354095
784,0.354518
785,0.369304
786,0.382856
787,0.382678
788,0.368515
789,0.375713
790,0.353776
791,0.389966
792,0.376203
793,0.385814
794,0.370660
795,0.358863
796,0.388425
797,0.392034
798,0.366741
799,0.398386
800,0.383760
801,0.366557
802,0.376525
803,0.400410
804,0.437198
805,0.363275
806,0.362072
807,0.362449
808,0.357792
809,0.372054
810,0.385639
811,0.365255
812,0.408974
813,0.348885
814,0.379161
815,0.353300
816,0.375263
817,0.373957
818,0.349304
819,0.389958
820,0.388551
821,0.368341
822,0.382605
823,0.392533
824,0.353825
825,0.377831
826,0.367949
827,0.371115
828,0.396116
829,0.375827
830,0.368240
831,0.362092
832,0.368404
833,0.385360
834,0.365701
835,0.347907
836,0.385810
837,0.443615
838,0.358210
839,0.392166
840,0.358041
841,0.360039
842,0.381018
843,0.348712
844,0.366143
845,0.405279
846,0.357991
847,0.372914
848,0.373972
849,0.404855
850,0.375716
851,0.388095
852,0.385876
853,0.367205
854,0.380546
855,0.344836
856,0.405031
857,0.409008
858,0.436112
859,0.356089
860,0.397922
861,0.393734
862,0.350122
863,0.384804
864,0.380398
865,0.348759
866,0.357204
867,0.364242
868,0.377963
869,0.352769
870,0.407225
871,0.395322
872,0.363450
873,0.348607
874,0.382645
875,0.357325
876,0.386302
877,0.398001
878,0.366312
879,0.396786
880,0.356296
881,0.371413
882,0.408627
883,0.378495
884,0.355415
885,0.395224
886,0.348862
887,0.396233
888,0.445034
889,0.391763
890,0.377154
891,0.380425
892,0.398873
893,0.389946
894,0.354085
895,0.360648
896,0.362632
897,0.366102
898,0.349768
899,0.358737
900,0.364157
901,0.363502
902,0.402181
903,0.351670
904,0.421963
905,0.397424
906,0.386333
907,0.357860
908,0.360787
909,0.364144
910,0.357049
911,0.364879
912,0.351334
913,0.363609
914,0.352240
915,0.357448
916,0.398580
917,0.384924
918,0.344415
919,0.412748
920,0.359160
921,0.352359
922,0.374663
923,0.351219
924,0.398242
925,0.361017
926,0.344468
927,0.361907
928,0.377894
929,0.371944
930,0.359332
931,0.360599
932,0.359883
933,0.362525
934,0.376360
935,0.370041
936,0.362822
937,0.419855
938,0.393195
939,0.379418
940,0.365346
941,0.365467
942,0.392949
943,0.372226
944,0.359423
945,0.358553
946,0.362783
947,0.359345
948,0.377149
949,0.383304
950,0.366079
951,0.372055
952,0.369053
953,0.380776
954,0.371064
955,0.399635
956,0.407490
957,0.357681
958,0.358996
959,0.358966
960,0.394613
961,0.369349
962,0.402931
963,0.415507
964,0.365759
965,0.387148
966,0.395921
967,0.391600
968,0.350368
969,0.359995
970,0.360728
971,0.358054
972,0.356186
973,0.374856
974,0.375013
975,0.378888
976,0.349636
977,0.391179
978,0.372292
979,0.374470
980,0.374250
981,0.368881
982,0.360983
983,0.356352
984,0.408204
985,0.371261
986,0.354693
987,0.383191
988,0.365132
989,0.377882
990,0.365515
991,0.361295
992,0.373324
993,0.351711
994,0.365566
995,0.356603
996,0.368171
997,0.353825
998,0.360828
999,0.403641
1000,0.362265
1001,0.365604
1002,0.359125
1003,0.371936
1004,0.353350
1005,0.359250
1006,0.362186
1007,0.364606
1008,0.388105
1009,0.365978
1010,0.404022
1011,0.365993
1012,0.347380
1013,0.350641
1014,0.362833
1015,0.357125
1016,0.361225
1017,0.368623
1018,0.408429
1019,0.370501
1020,0.354415
1021,0.358390
1022,0.401914
1023,0.374136
1024,0.364885
1025,0.368646
1026,0.370917
1027,0.366759
1028,0.374150
1029,0.368177
1030,0.376116
1031,0.369505
1032,0.362740
1033,0.357011
1034,0.356923
1035,0.366206
1036,0.415006
1037,0.359535
1038,0.370229
1039,0.377016
1040,0.357771
1041,0.361616
1042,0.369378
1043,0.379902
1044,0.370973
1045,0.348221
1046,0.358797
1047,0.352463
1048,0.393475
1049,0.363639
1050,0.375541
1051,0.426310
1052,0.348717
1053,0.383067
1054,0.380787
1055,0.349560
1056,0.388805
1057,0.359238
1058,0.349925
1059,0.353235
1060,0.370614
1061,0.357018
1062,0.368601
1063,0.372514
1064,0.400990
1065,0.383651
1066,0.371205
1067,0.377529
1068,0.370016
1069,0.413242
1070,0.357352
1071,0.369293
1072,0.367712
1073,0.353823
1074,0.356517
1075,0.417542
1076,0.368392
1077,0.357883
1078,0.365709
1079,0.361976
1080,0.406016
1081,0.419070
1082,0.354295
1083,0.371682
1084,0.368002
1085,0.356285
1086,0.376219
1087,0.358962
1088,0.371859
1089,0.371666
1090,0.377394
1091,0.417060
1092,0.372712
1093,0.362502
1094,0.391952
1095,0.408857
1096,0.396583
1097,0.389269
1098,0.368986
1099,0.345671
1100,0.401104
1101,0.365473
1102,0.375586
1103,0.347950
1104,0.376388
1105,0.426476
1106,0.380821
1107,0.362454
1108,0.373496
1109,0.355023
1110,0.354396
1111,0.388925
1112,0.366637
1113,0.361086
1114,0.363410
1115,0.360428
1116,0.353794
1117,0.369057
1118,0.359201
1119,0.353713
1120,0.366945
1121,0.398060
1122,0.375151
1123,0.365803
1124,0.388162
1125,0.361383
1126,0.351069
1127,0.375795
1128,0.356641
1129,0.356232
1130,0.384853
1131,0.406107
1132,0.356016
1133,0.357957
1134,0.361716
1135,0.366950
1136,0.362542
1137,0.368171
1138,0.363164
1139,0.349513
1140,0.382939
1141,0.381852
1142,0.358275
1143,0.392409
1144,0.357663
1145,0.369735
1146,0.391237
1147,0.361972
1148,0.362822
1149,0.394435
1150,0.378954
1151,0.379179
1152,0.379310
1153,0.361368
1154,0.361818
1155,0.365063
1156,0.360669
1157,0.368747
1158,0.353740
1159,0.358781
1160,0.355241
1161,0.418938
1162,0.377665
1163,0.425760
1164,0.353965
1165,0.369280
1166,0.377169
1167,0.374336
1168,0.370720
1169,0.366453
1170,0.363076
1171,0.349425
1172,0.405791
1173,0.353293
1174,0.367889
1175,0.360034
1176,0.362356
1177,0.392488
1178,0.370701
1179,0.354949
1180,0.359020
1181,0.350599
1182,0.353179
1183,0.365455
1184,0.374547
1185,0.358899
1186,0.351331
1187,0.356402
1188,0.379091
1189,0.348258
1190,0.363861
1191,0.406274
1192,0.381166
1193,0.384942
1194,0.369663
1195,0.396879
1196,0.379175
1197,0.360971
1198,0.351954
1199,0.393519
1200,0.393610
1201,0.395091
1202,0.374257
1203,0.355495
1204,0.378459
1205,0.390056
1206,0.352531
1207,0.357652
1208,0.370799
1209,0.385981
1210,0.369831
1211,0.369077
1212,0.373424
1213,0.404653
1214,0.375192
1215,0.361547
1216,0.365164
1217,0.423726
1218,0.366937
1219,0.364670
1220,0.347502
1221,0.373078
1222,0.374219
1223,0.394722
1224,0.398472
1225,0.376957
1226,0.379347
1227,0.377097
1228,0.351427
1229,0.386877
1230,0.371999
1231,0.363359
1232,0.375646
1233,0.346531
1234,0.405943
1235,0.384052
1236,0.370456
1237,0.392447
1238,0.359387
1239,0.356909
1240,0.353776
1241,0.381050
1242,0.398482
1243,0.358067
1244,0.386569
1245,0.415279
1246,0.355228
1247,0.376603
1248,0.402343
1249,0.410369
1250,0.378579
1251,0.411055
1252,0.362863
1253,0.363303
1254,0.354934
1255,0.355261
1256,0.364335
1257,0.382570
1258,0.374296
1259,0.351586
1260,0.362694
1261,0.389799
1262,0.392802
1263,0.373449
1264,0.378237
1265,0.375367
1266,0.344124
1267,0.373431
1268,0.387525
1269,0.360141
1270,0.389027
1271,0.362186
1272,0.351721
1273,0.353723
1274,0.401365
1275,0.366571
1276,0.386097
1277,0.354194
1278,0.391303
1279,0.406464
1280,0.369377
1281,0.385661
1282,0.378029
1283,0.358050
1284,0.347559
1285,0.379695
1286,0.376698
1287,0.376470
1288,0.369477
1289,0.366466
1290,0.373227
1291,0.358178
1292,0.357436
1293,0.355545
1294,0.371802
1295,0.395431
1296,0.365447
1297,0.367259
1298,0.365285
1299,0.389745
1300,0.371795
1301,0.388174
1302,0.389294
1303,0.404865
1304,0.397326
1305,0.386237
1306,0.387017
1307,0.419734
1308,0.348968
1309,0.389833
1310,0.386978
1311,0.374165
1312,0.350658
1313,0.369156
1314,0.378061
1315,0.352742
1316,0.353904
1317,0.362879
1318,0.354812
1319,0.377095
1320,0.367798
1321,0.355519
1322,0.377485
1323,0.349118
1324,0.385782
1325,0.349314
1326,0.364439
1327,0.392057
1328,0.389412
1329,0.371252
1330,0.374231
1331,0.400090
1332,0.384251
1333,0.386347
1334,0.360782
1335,0.357103
1336,0.397730
1337,0.357952
1338,0.386121
1339,0.439942
1340,0.349872
1341,0.381382
1342,0.388131
1343,0.359749
1344,0.395542
1345,0.353013
1346,0.370511
1347,0.396682
1348,0.422508
1349,0.413139
1350,0.365141
1351,0.384575
1352,0.383661
1353,0.395314
1354,0.363601
1355,0.421120
1356,0.362817
1357,0.370594
1358,0.347505
1359,0.353080
1360,0.355449
1361,0.369792
1362,0.393150
1363,0.392992
1364,0.358608
1365,0.420666
1366,0.425497
1367,0.352232
1368,0.375572
1369,0.360673
1370,0.360012
1371,0.379956
1372,0.383152
1373,0.381749
1374,0.389798
1375,0.379522
1376,0.369333
1377,0.350859
1378,0.375234
1379,0.385177
1380,0.382347
1381,0.371190
1382,0.380577
1383,0.369134
1384,0.359154
1385,0.371766
1386,0.354679
1387,0.362714
1388,0.366578
1389,0.363598
1390,0.369891
1391,0.354111
1392,0.354219
1393,0.363780
1394,0.371164
1395,0.368590
1396,0.358813
1397,0.375964
1398,0.366910
1399,0.419404
1400,0.410422
1401,0.364996
1402,0.406686
1403,0.352367
1404,0.376574
1405,0.353609
1406,0.352815
1407,0.408352
1408,0.388445
1409,0.373828
1410,0.388087
1411,0.386691
1412,0.362699
1413,0.353676
1414,0.389338
1415,0.362403
1416,0.434112
1417,0.348065
1418,0.392433
1419,0.360109
1420,0.360866
1421,0.371056
1422,0.387376
1423,0.370020
1424,0.350676
1425,0.358622
1426,0.377983
1427,0.373590
1428,0.362650
1429,0.356114
1430,0.363319
1431,0.364585
1432,0.356350
1433,0.356795
1434,0.363280
1435,0.401546
1436,0.433117
1437,0.379662
1438,0.379486
1439,0.355272
1440,0.364661
1441,0.381886
1442,0.350658
1443,0.368010
1444,0.381202
1445,0.381179
1446,0.364192
1447,0.383109
1448,0.365720
1449,0.373384
1450,0.433191
1451,0.370191
1452,0.415817
1453,0.374352
1454,0.354933
1455,0.365219
1456,0.368062
1457,0.358660
1458,0.403978
1459,0.375582
1460,0.391907
1461,0.368865
1462,0.368152
1463,0.359611
1464,0.380854
1465,0.349926
1466,0.365490
1467,0.357464
1468,0.367035
1469,0.393610
1470,0.363940
1471,0.394317
1472,0.385573
1473,0.378250
1474,0.362724
1475,0.367580
1476,0.381865
1477,0.376373
1478,0.398568
1479,0.366726
1480,0.437363
1481,0.402721
1482,0.373729
1483,0.372584
1484,0.364448
1485,0.401039
1486,0.356545
1487,0.372383
1488,0.388617
1489,0.436277
1490,0.386075
1491,0.387618
1492,0.406026
1493,0.382060
1494,0.359441
1495,0.369238
1496,0.350456
1497,0.360059
1498,0.345266
1499,0.396771
1500,0.360543
1501,0.390567
1502,0.357120
1503,0.379427
1504,0.393557
1505,0.365265
1506,0.346679
1507,0.360969
1508,0.355923
1509,0.357012
1510,0.360001
1511,0.371439
1512,0.360241
1513,0.347293
1514,0.362267
1515,0.365458
1516,0.407229
1517,0.354752
1518,0.443235
1519,0.366081
1520,0.427673
1521,0.359353
1522,0.382230
1523,0.394798
1524,0.399540
1525,0.355237
1526,0.354185
1527,0.355157
1528,0.379767
1529,0.424179
1530,0.349577
1531,0.389524
1532,0.348491
1533,0.394942
1534,0.373473
1535,0.401826
1536,0.431959
1537,0.397826
1538,0.387503
1539,0.381686
1540,0.366897
1541,0.392574
1542,0.409333
1543,0.399044
1544,0.400022
1545,0.403801
1546,0.366397
1547,0.382393
1548,0.371083
1549,0.359778
1550,0.348832
1551,0.360279
1552,0.357673
1553,0.361669
1554,0.392959
1555,0.376112
1556,0.374353
1557,0.367476
1558,0.354911
1559,0.357309
1560,0.363866
1561,0.361053
1562,0.388491
1563,0.378886
1564,0.376646
1565,0.365929
1566,0.376564
1567,0.367108
1568,0.359244
1569,0.367818
1570,0.372935
1571,0.358457
1572,0.362731
1573,0.368237
1574,0.387234
1575,0.381113
1576,0.367515
1577,0.405573
1578,0.357554
1579,0.382363
1580,0.392406
1581,0.392689
1582,0.381386
1583,0.400089
1584,0.356737
1585,0.358595
1586,0.349122
1587,0.356217
1588,0.356737
1589,0.387552
1590,0.366133
1591,0.355526
1592,0.367038
1593,0.363589
1594,0.372390
1595,0.369641
1596,0.361886
1597,0.360000
1598,0.404620
1599,0.367200
1600,0.375074
1601,0.370044
1602,0.362819
1603,0.360472
1604,0.355029
1605,0.384370
1606,0.351421
1607,0.347340
1608,0.352337
1609,0.370551
1610,0.389776
1611,0.361632
1612,0.353656
1613,0.406181
1614,0.354541
1615,0.363740
1616,0.346750
1617,0.348338
1618,0.366064
1619,0.366436
1620,0.357188
1621,0.357775
1622,0.356388
1623,0.380202
1624,0.346889
1625,0.347688
1626,0.354954
1627,0.384153
1628,0.343023
1629,0.392815
1630,0.420557
1631,0.417063
1632,0.391877
1633,0.394279
1634,0.349213
1635,0.368901
1636,0.375264
1637,0.400996
1638,0.388586
1639,0.353581
1640,0.374956
1641,0.373208
1642,0.378948
1643,0.351224
1644,0.384439
1645,0.371597
1646,0.393910
1647,0.343702
1648,0.385774
1649,0.359978
1650,0.348176
1651,0.356490
1652,0.354401
1653,0.354358
1654,0.351065
1655,0.357514
1656,0.357462
1657,0.375993
1658,0.383686
1659,0.359568
1660,0.349033
1661,0.358816
1662,0.347072
1663,0.363572
1664,0.355286
1665,0.356211
1666,0.353120
1667,0.366409
1668,0.369135
1669,0.371110
1670,0.357653
1671,0.369591
1672,0.361877
1673,0.404533
1674,0.382428
1675,0.354829
1676,0.358182
1677,0.382853
1678,0.364849
1679,0.438593
1680,0.366421
1681,0.372856
1682,0.370687
1683,0.412004
1684,0.359156
1685,0.400854
1686,0.366295
1687,0.355067
1688,0.358200
1689,0.362164
1690,0.398215
1691,0.371400
1692,0.367670
1693,0.353933
1694,0.355930
1695,0.352146
1696,0.355989
1697,0.369531
1698,0.383460
1699,0.407110
1700,0.367426
1701,0.353617
1702,0.364333
1703,0.359913
1704,0.362063
1705,0.375371
1706,0.356390
1707,0.385594
1708,0.393564
1709,0.390071
1710,0.346972
1711,0.366657
1712,0.363681
1713,0.346496
1714,0.368357
1715,0.368211
1716,0.394820
1717,0.365432
1718,0.365592
1719,0.355230
1720,0.359236
1721,0.383844
1722,0.351890
1723,0.368069
1724,0.356603
1725,0.365357
1726,0.369081
1727,0.358311
1728,0.363516
1729,0.478023
1730,0.402248
1731,0.354871
1732,0.361976
1733,0.380961
1734,0.368421
1735,0.357281
1736,0.370234
1737,0.379141
1738,0.411167
1739,0.350661
1740,0.413104
1741,0.386960
1742,0.354092
1743,0.354005
1744,0.361854
1745,0.359634
1746,0.354527
1747,0.374212
1748,0.356087
1749,0.384418
1750,0.371016
1751,0.365980
1752,0.363446
1753,0.415602
1754,0.392040
1755,0.355649
1756,0.362035
1757,0.388325
1758,0.364099
1759,0.374576
1760,0.391263
1761,0.396404
1762,0.348045
1763,0.349541
1764,0.365496
1765,0.365028
1766,0.378642
1767,0.353370
1768,0.374950
1769,0.399920
1770,0.375028
1771,0.402807
1772,0.386974
1773,0.383361
1774,0.360420
1775,0.352305
1776,0.373822
1777,0.353988
1778,0.365392
1779,0.384681
1780,0.408576
1781,0.355331
1782,0.391044
1783,0.367395
1784,0.390323
1785,0.376639
1786,0.379007
1787,0.379789
1788,0.361642
1789,0.374653
1790,0.375055
1791,0.377108
1792,0.390438
1793,0.385300
1794,0.395146
1795,0.352485
1796,0.442771
1797,0.389216
1798,0.363614
1799,0.348799
1800,0.359465
1801,0.382776
1802,0.389767
1803,0.370738
1804,0.377460
1805,0.394041
1806,0.390014
1807,0.353774
1808,0.368367
1809,0.405458
1810,0.382809
1811,0.352900
1812,0.357602
1813,0.356771
1814,0.379160
1815,0.375922
1816,0.379776
1817,0.379425
1818,0.395699
1819,0.382971
1820,0.351584
1821,0.381164
1822,0.371716
1823,0.354076
1824,0.370172
1825,0.366104
1826,0.368933
1827,0.409710
1828,0.358748
1829,0.411772
1830,0.400976
1831,0.345373
1832,0.403420
1833,0.368201
1834,0.375210
1835,0.361437
1836,0.398609
1837,0.393891
1838,0.389484
1839,0.430839
1840,0.366761
1841,0.352242
1842,0.378708
1843,0.354255
1844,0.383133
1845,0.411216
1846,0.389163
1847,0.391349
1848,0.359327
1849,0.356723
1850,0.420702
1851,0.409905
1852,0.379232
1853,0.369001
1854,0.355785
1855,0.349822
1856,0.348113
1857,0.349139
1858,0.355886
1859,0.368096
1860,0.437811
1861,0.351230
1862,0.355211
1863,0.358411
1864,0.347807
1865,0.392796
1866,0.365287
1867,0.373154
1868,0.348750
1869,0.405865
1870,0.362719
1871,0.362142
1872,0.381870
